,ecologie,economie,education,immigration,sante,securite_defense,date
938,0,0,1,0,0,0,2022-02-20 11:48:46+00:00
937,0,0,0,0,0,1,2022-02-20 14:19:17+00:00
936,0,1,0,0,0,0,2022-02-20 14:25:43+00:00
935,0,0,0,0,0,1,2022-02-20 14:39:12+00:00
934,0,0,0,0,0,1,2022-02-21 10:37:13+00:00
933,0,1,0,0,0,0,2022-02-21 16:55:13+00:00
932,0,0,1,0,0,0,2022-02-21 17:55:48+00:00
931,0,0,1,0,0,0,2022-02-22 12:01:15+00:00
930,0,1,0,0,0,0,2022-02-22 12:35:14+00:00
929,0,0,1,0,0,0,2022-02-22 12:41:51+00:00
928,1,0,0,0,0,0,2022-02-22 12:46:00+00:00
927,0,0,0,0,0,1,2022-02-22 12:51:53+00:00
926,0,0,0,1,0,0,2022-02-22 12:56:32+00:00
925,0,0,0,0,0,1,2022-02-22 13:01:25+00:00
924,0,0,0,0,0,1,2022-02-22 13:04:57+00:00
923,0,1,0,0,0,0,2022-02-22 17:43:46+00:00
922,0,0,1,0,0,0,2022-02-22 17:44:39+00:00
921,1,0,0,0,0,0,2022-02-22 17:50:12+00:00
920,0,1,0,0,0,0,2022-02-22 17:50:40+00:00
919,0,1,0,0,0,0,2022-02-22 17:51:51+00:00
918,0,0,0,0,0,1,2022-02-24 06:35:30+00:00
917,0,0,0,1,0,0,2022-02-24 09:32:59+00:00
916,0,1,0,0,0,0,2022-02-24 13:35:04+00:00
915,0,0,0,0,0,1,2022-02-24 13:36:37+00:00
914,0,0,0,0,0,1,2022-02-24 13:38:55+00:00
913,0,0,0,0,0,1,2022-02-24 13:42:15+00:00
912,0,0,0,0,0,1,2022-02-24 15:13:25+00:00
911,0,0,0,0,0,1,2022-02-24 15:15:01+00:00
910,1,0,0,0,0,0,2022-02-24 15:33:34+00:00
909,0,0,0,0,0,1,2022-02-24 15:35:35+00:00
908,0,0,0,0,0,1,2022-02-24 15:36:53+00:00
907,0,0,0,0,0,1,2022-02-24 15:41:20+00:00
906,0,0,0,1,0,0,2022-02-24 15:44:31+00:00
905,1,0,0,0,0,0,2022-02-24 15:51:52+00:00
904,0,1,0,0,0,0,2022-02-24 15:57:19+00:00
903,0,0,0,0,0,1,2022-02-24 18:30:07+00:00
902,1,0,0,0,0,0,2022-02-24 20:29:04+00:00
901,0,0,0,0,0,1,2022-02-24 20:30:42+00:00
900,0,1,0,0,0,0,2022-02-24 20:31:18+00:00
899,0,0,0,0,0,1,2022-02-24 20:39:33+00:00
898,1,0,0,0,0,0,2022-02-24 21:22:24+00:00
897,0,0,0,0,0,1,2022-02-25 07:12:48+00:00
896,0,0,0,0,0,1,2022-02-25 07:38:26+00:00
895,0,0,0,0,0,1,2022-02-25 07:43:25+00:00
894,0,0,0,0,0,1,2022-02-25 07:44:53+00:00
893,0,0,0,0,0,1,2022-02-25 07:45:42+00:00
892,0,0,0,0,0,1,2022-02-25 07:47:25+00:00
891,0,0,0,0,1,0,2022-02-25 07:49:08+00:00
890,0,1,0,0,0,0,2022-02-25 07:50:08+00:00
889,0,0,0,1,0,0,2022-02-25 07:52:09+00:00
888,0,0,0,0,0,1,2022-02-25 07:58:31+00:00
887,0,0,0,0,0,1,2022-02-25 07:59:57+00:00
886,0,0,0,0,0,1,2022-02-25 08:05:11+00:00
885,0,0,0,0,0,1,2022-02-25 08:17:32+00:00
884,0,0,0,0,0,1,2022-02-25 08:17:38+00:00
883,0,0,0,0,0,1,2022-02-25 08:33:59+00:00
882,0,0,0,0,0,1,2022-02-25 08:54:30+00:00
881,0,0,0,0,0,1,2022-02-25 08:58:31+00:00
880,0,0,0,0,0,1,2022-02-25 08:59:02+00:00
879,0,0,0,0,0,1,2022-02-25 09:20:23+00:00
878,0,0,0,0,0,1,2022-02-25 15:15:21+00:00
877,0,1,0,0,0,0,2022-02-25 15:19:34+00:00
876,0,0,0,0,0,1,2022-02-25 15:24:20+00:00
875,1,0,0,0,0,0,2022-02-25 15:25:56+00:00
874,0,0,0,1,0,0,2022-02-25 15:32:41+00:00
873,0,0,0,0,0,1,2022-02-25 15:43:20+00:00
872,0,0,1,0,0,0,2022-02-26 07:05:01+00:00
871,0,1,0,0,0,0,2022-02-26 10:07:57+00:00
870,0,0,1,0,0,0,2022-02-26 11:26:32+00:00
869,1,0,0,0,0,0,2022-02-26 11:31:36+00:00
868,1,0,0,0,0,0,2022-02-26 11:34:18+00:00
867,0,1,0,0,0,0,2022-02-26 11:38:12+00:00
866,0,1,0,0,0,0,2022-02-26 11:41:45+00:00
865,0,0,1,0,0,0,2022-02-26 11:46:39+00:00
864,0,1,0,0,0,0,2022-02-26 11:49:51+00:00
863,0,0,1,0,0,0,2022-02-26 11:57:47+00:00
862,0,0,0,0,1,0,2022-02-26 12:03:09+00:00
861,0,1,0,0,0,0,2022-02-26 12:05:14+00:00
860,0,1,0,0,0,0,2022-02-26 12:08:58+00:00
859,0,1,0,0,0,0,2022-02-26 12:12:21+00:00
858,0,0,0,0,0,1,2022-02-26 12:14:38+00:00
857,0,0,0,1,0,0,2022-02-26 12:19:03+00:00
856,0,1,0,0,0,0,2022-02-26 12:25:48+00:00
855,0,0,1,0,0,0,2022-02-26 12:35:15+00:00
854,1,0,0,0,0,0,2022-02-26 12:36:08+00:00
853,0,0,1,0,0,0,2022-02-26 12:39:32+00:00
852,0,0,1,0,0,0,2022-02-26 12:46:19+00:00
851,0,1,0,0,0,0,2022-02-26 12:48:13+00:00
850,0,0,1,0,0,0,2022-02-26 12:56:46+00:00
849,0,0,1,0,0,0,2022-02-26 12:59:57+00:00
848,0,0,1,0,0,0,2022-02-26 13:06:07+00:00
847,1,0,0,0,0,0,2022-02-26 13:17:40+00:00
846,0,1,0,0,0,0,2022-02-26 13:19:27+00:00
845,0,1,0,0,0,0,2022-02-26 13:21:17+00:00
844,0,0,1,0,0,0,2022-02-26 13:22:18+00:00
843,0,1,0,0,0,0,2022-02-26 13:26:09+00:00
842,0,0,1,0,0,0,2022-02-26 13:29:57+00:00
841,0,0,0,0,1,0,2022-02-26 13:31:09+00:00
840,0,0,0,0,0,1,2022-02-26 13:35:22+00:00
839,0,0,1,0,0,0,2022-02-26 13:38:29+00:00
838,0,0,0,0,0,1,2022-02-26 13:41:32+00:00
837,0,0,0,1,0,0,2022-02-26 13:42:35+00:00
836,0,0,1,0,0,0,2022-02-26 13:43:24+00:00
835,0,0,0,0,0,1,2022-02-26 13:55:37+00:00
834,0,0,0,0,0,1,2022-02-26 13:55:44+00:00
833,0,1,0,0,0,0,2022-02-26 13:59:42+00:00
832,0,0,1,0,0,0,2022-02-26 14:00:06+00:00
831,0,0,0,0,1,0,2022-02-26 14:24:16+00:00
830,0,0,0,0,1,0,2022-02-26 16:36:02+00:00
829,0,0,0,0,1,0,2022-02-28 13:26:26+00:00
828,1,0,0,0,0,0,2022-02-28 14:30:59+00:00
827,0,0,0,0,1,0,2022-03-01 14:49:55+00:00
826,0,0,0,0,1,0,2022-03-01 15:24:33+00:00
825,0,1,0,0,0,0,2022-03-01 15:27:00+00:00
824,1,0,0,0,0,0,2022-03-01 15:28:16+00:00
823,0,0,1,0,0,0,2022-03-01 15:29:27+00:00
822,0,1,0,0,0,0,2022-03-01 15:30:01+00:00
821,0,1,0,0,0,0,2022-03-01 15:30:17+00:00
820,0,1,0,0,0,0,2022-03-01 15:31:20+00:00
819,0,1,0,0,0,0,2022-03-01 15:32:26+00:00
818,0,1,0,0,0,0,2022-03-01 15:33:00+00:00
817,0,1,0,0,0,0,2022-03-01 15:33:41+00:00
816,0,1,0,0,0,0,2022-03-01 15:34:57+00:00
815,1,0,0,0,0,0,2022-03-01 15:36:44+00:00
814,0,0,0,1,0,0,2022-03-01 15:37:26+00:00
813,0,0,0,0,1,0,2022-03-01 15:38:58+00:00
812,0,0,0,1,0,0,2022-03-01 15:40:11+00:00
811,0,0,0,0,1,0,2022-03-01 15:40:41+00:00
810,0,0,0,0,0,1,2022-03-02 15:54:18+00:00
809,0,1,0,0,0,0,2022-03-02 17:04:09+00:00
808,0,1,0,0,0,0,2022-03-02 17:26:37+00:00
807,0,0,1,0,0,0,2022-03-02 19:44:13+00:00
806,0,0,0,1,0,0,2022-03-02 19:46:46+00:00
805,0,0,0,0,0,1,2022-03-02 19:50:47+00:00
804,0,0,0,0,0,1,2022-03-02 19:52:33+00:00
803,0,1,0,0,0,0,2022-03-02 19:54:09+00:00
802,0,0,1,0,0,0,2022-03-02 19:56:28+00:00
801,0,1,0,0,0,0,2022-03-02 20:10:44+00:00
800,0,1,0,0,0,0,2022-03-02 20:12:43+00:00
799,0,0,0,0,0,1,2022-03-02 20:15:29+00:00
798,0,0,1,0,0,0,2022-03-02 20:17:02+00:00
797,0,0,1,0,0,0,2022-03-02 20:53:57+00:00
796,0,0,1,0,0,0,2022-03-03 12:47:22+00:00
795,0,0,0,0,0,1,2022-03-03 20:11:28+00:00
794,0,1,0,0,0,0,2022-03-04 08:41:35+00:00
793,0,1,0,0,0,0,2022-03-04 17:08:48+00:00
792,0,0,0,0,0,1,2022-03-05 17:05:16+00:00
791,0,0,0,0,0,1,2022-03-06 14:06:23+00:00
790,0,0,1,0,0,0,2022-03-06 14:19:12+00:00
789,0,0,0,0,0,1,2022-03-06 14:31:32+00:00
788,0,0,0,0,0,1,2022-03-06 14:35:30+00:00
787,0,1,0,0,0,0,2022-03-06 14:35:52+00:00
786,0,0,0,0,0,1,2022-03-06 14:38:31+00:00
785,0,0,0,0,0,1,2022-03-06 14:41:05+00:00
784,0,0,0,0,0,1,2022-03-06 14:42:57+00:00
783,0,1,0,0,0,0,2022-03-06 14:45:36+00:00
782,0,0,1,0,0,0,2022-03-06 14:46:38+00:00
781,0,1,0,0,0,0,2022-03-06 14:49:13+00:00
780,0,1,0,0,0,0,2022-03-06 14:49:42+00:00
779,0,1,0,0,0,0,2022-03-06 14:51:23+00:00
778,0,1,0,0,0,0,2022-03-06 14:54:12+00:00
777,1,0,0,0,0,0,2022-03-06 14:55:57+00:00
776,0,1,0,0,0,0,2022-03-06 14:57:31+00:00
775,1,0,0,0,0,0,2022-03-06 14:57:55+00:00
774,0,1,0,0,0,0,2022-03-06 15:01:32+00:00
773,0,1,0,0,0,0,2022-03-06 15:01:49+00:00
772,0,1,0,0,0,0,2022-03-06 15:03:01+00:00
771,0,1,0,0,0,0,2022-03-06 15:04:24+00:00
770,0,0,0,1,0,0,2022-03-06 15:06:24+00:00
769,0,1,0,0,0,0,2022-03-06 15:08:20+00:00
768,0,0,0,0,1,0,2022-03-06 15:10:13+00:00
767,0,0,1,0,0,0,2022-03-06 15:10:38+00:00
766,0,0,0,1,0,0,2022-03-06 15:11:34+00:00
765,0,1,0,0,0,0,2022-03-06 15:11:54+00:00
764,0,1,0,0,0,0,2022-03-06 15:13:17+00:00
763,0,0,0,0,0,1,2022-03-06 15:14:37+00:00
762,0,0,0,0,0,1,2022-03-06 15:17:22+00:00
761,0,1,0,0,0,0,2022-03-06 15:24:16+00:00
760,0,1,0,0,0,0,2022-03-06 15:26:24+00:00
759,0,0,0,0,1,0,2022-03-06 15:32:14+00:00
758,0,1,0,0,0,0,2022-03-06 15:32:52+00:00
757,0,1,0,0,0,0,2022-03-06 15:36:59+00:00
756,0,1,0,0,0,0,2022-03-06 15:39:43+00:00
755,0,0,0,0,1,0,2022-03-06 15:39:48+00:00
754,0,1,0,0,0,0,2022-03-06 15:40:01+00:00
753,0,1,0,0,0,0,2022-03-06 15:40:07+00:00
752,1,0,0,0,0,0,2022-03-06 15:47:27+00:00
751,0,0,1,0,0,0,2022-03-06 16:00:15+00:00
750,0,1,0,0,0,0,2022-03-06 19:27:41+00:00
749,0,1,0,0,0,0,2022-03-07 13:07:40+00:00
748,0,1,0,0,0,0,2022-03-07 13:17:46+00:00
747,0,1,0,0,0,0,2022-03-07 15:01:01+00:00
746,0,1,0,0,0,0,2022-03-07 20:12:21+00:00
745,0,1,0,0,0,0,2022-03-07 20:27:53+00:00
744,0,1,0,0,0,0,2022-03-07 20:29:17+00:00
743,0,0,1,0,0,0,2022-03-07 20:33:35+00:00
742,1,0,0,0,0,0,2022-03-07 20:38:05+00:00
741,0,1,0,0,0,0,2022-03-07 20:39:38+00:00
740,0,0,1,0,0,0,2022-03-07 20:41:41+00:00
739,0,0,0,1,0,0,2022-03-07 20:43:24+00:00
738,0,1,0,0,0,0,2022-03-07 20:44:20+00:00
737,0,1,0,0,0,0,2022-03-07 20:51:33+00:00
736,0,1,0,0,0,0,2022-03-07 20:57:29+00:00
735,0,0,0,0,0,1,2022-03-07 20:57:39+00:00
734,1,0,0,0,0,0,2022-03-07 21:01:54+00:00
733,0,1,0,0,0,0,2022-03-07 21:07:12+00:00
732,0,1,0,0,0,0,2022-03-07 21:17:30+00:00
731,0,1,0,0,0,0,2022-03-07 21:23:11+00:00
730,0,1,0,0,0,0,2022-03-07 21:28:53+00:00
729,0,0,1,0,0,0,2022-03-08 08:23:37+00:00
728,0,1,0,0,0,0,2022-03-08 11:03:49+00:00
727,0,0,0,0,0,1,2022-03-08 14:18:25+00:00
726,0,0,0,0,0,1,2022-03-08 17:10:24+00:00
725,1,0,0,0,0,0,2022-03-09 10:13:49+00:00
724,1,0,0,0,0,0,2022-03-09 12:37:16+00:00
723,0,0,1,0,0,0,2022-03-09 12:40:21+00:00
722,0,0,0,0,0,1,2022-03-09 12:42:13+00:00
721,0,1,0,0,0,0,2022-03-09 12:44:12+00:00
720,0,0,0,0,0,1,2022-03-09 12:48:25+00:00
719,0,0,1,0,0,0,2022-03-09 12:51:51+00:00
718,0,1,0,0,0,0,2022-03-09 12:53:48+00:00
717,0,1,0,0,0,0,2022-03-09 13:05:06+00:00
716,0,0,0,0,1,0,2022-03-09 13:13:55+00:00
715,0,0,0,0,0,1,2022-03-09 13:19:17+00:00
714,0,1,0,0,0,0,2022-03-09 13:20:59+00:00
713,1,0,0,0,0,0,2022-03-09 13:36:33+00:00
712,0,0,1,0,0,0,2022-03-09 15:55:34+00:00
711,0,0,0,0,1,0,2022-03-09 18:01:06+00:00
710,0,0,0,0,0,1,2022-03-10 08:46:55+00:00
709,0,0,0,0,0,1,2022-03-10 09:37:27+00:00
708,0,1,0,0,0,0,2022-03-10 10:06:45+00:00
707,0,0,0,1,0,0,2022-03-10 10:07:40+00:00
706,0,0,0,1,0,0,2022-03-10 10:10:12+00:00
705,0,1,0,0,0,0,2022-03-10 10:11:58+00:00
704,0,1,0,0,0,0,2022-03-10 10:17:59+00:00
703,0,0,1,0,0,0,2022-03-10 10:19:23+00:00
702,0,1,0,0,0,0,2022-03-10 10:22:42+00:00
701,0,0,0,1,0,0,2022-03-10 10:29:23+00:00
700,0,0,1,0,0,0,2022-03-10 10:29:42+00:00
699,0,0,1,0,0,0,2022-03-10 10:35:18+00:00
698,0,0,1,0,0,0,2022-03-10 10:40:56+00:00
697,0,0,1,0,0,0,2022-03-10 10:42:43+00:00
696,0,0,1,0,0,0,2022-03-10 10:45:03+00:00
695,1,0,0,0,0,0,2022-03-10 10:45:47+00:00
694,0,0,0,1,0,0,2022-03-10 10:46:39+00:00
693,1,0,0,0,0,0,2022-03-10 10:49:06+00:00
692,0,0,0,1,0,0,2022-03-10 10:50:31+00:00
691,0,0,0,0,0,1,2022-03-10 10:53:39+00:00
690,0,1,0,0,0,0,2022-03-10 10:55:44+00:00
689,0,1,0,0,0,0,2022-03-10 10:56:32+00:00
688,0,1,0,0,0,0,2022-03-10 10:57:41+00:00
687,1,0,0,0,0,0,2022-03-10 10:58:20+00:00
686,0,0,1,0,0,0,2022-03-10 11:02:59+00:00
685,0,0,0,0,0,1,2022-03-10 11:05:49+00:00
684,0,1,0,0,0,0,2022-03-10 11:20:18+00:00
683,0,0,0,1,0,0,2022-03-10 16:06:35+00:00
682,0,1,0,0,0,0,2022-03-10 18:32:48+00:00
681,0,0,1,0,0,0,2022-03-11 10:37:37+00:00
680,0,0,0,1,0,0,2022-03-11 12:37:20+00:00
679,0,1,0,0,0,0,2022-03-11 14:57:55+00:00
678,0,1,0,0,0,0,2022-03-12 13:38:16+00:00
677,0,1,0,0,0,0,2022-03-12 13:51:37+00:00
676,0,0,0,0,0,1,2022-03-12 14:42:12+00:00
675,1,0,0,0,0,0,2022-03-12 15:59:18+00:00
674,0,0,0,0,0,1,2022-03-12 16:05:33+00:00
673,0,0,0,0,0,1,2022-03-12 16:09:43+00:00
672,0,1,0,0,0,0,2022-03-12 16:11:40+00:00
671,1,0,0,0,0,0,2022-03-12 16:14:15+00:00
670,0,0,0,0,0,1,2022-03-12 16:15:34+00:00
669,1,0,0,0,0,0,2022-03-12 16:17:46+00:00
668,0,1,0,0,0,0,2022-03-12 16:20:30+00:00
667,1,0,0,0,0,0,2022-03-12 16:26:16+00:00
666,0,0,0,0,1,0,2022-03-12 16:28:49+00:00
665,0,0,0,0,0,1,2022-03-12 16:35:52+00:00
664,0,0,1,0,0,0,2022-03-12 16:42:12+00:00
663,0,0,0,0,1,0,2022-03-12 16:46:49+00:00
662,1,0,0,0,0,0,2022-03-12 16:47:29+00:00
661,0,1,0,0,0,0,2022-03-12 16:48:34+00:00
660,0,0,0,1,0,0,2022-03-12 16:56:30+00:00
659,0,0,1,0,0,0,2022-03-12 17:00:18+00:00
658,0,0,0,0,1,0,2022-03-12 17:01:11+00:00
657,1,0,0,0,0,0,2022-03-12 17:06:02+00:00
656,0,1,0,0,0,0,2022-03-12 17:06:31+00:00
655,0,0,0,0,1,0,2022-03-12 17:07:00+00:00
654,0,0,0,0,1,0,2022-03-12 17:07:53+00:00
653,0,0,0,1,0,0,2022-03-12 17:11:38+00:00
652,0,0,0,0,1,0,2022-03-12 17:12:42+00:00
651,0,0,0,0,1,0,2022-03-12 17:17:14+00:00
650,0,1,0,0,0,0,2022-03-12 17:23:45+00:00
649,0,0,0,0,1,0,2022-03-12 17:26:59+00:00
648,0,1,0,0,0,0,2022-03-12 17:27:58+00:00
647,1,0,0,0,0,0,2022-03-12 17:29:05+00:00
646,1,0,0,0,0,0,2022-03-12 17:30:54+00:00
645,1,0,0,0,0,0,2022-03-12 17:33:31+00:00
644,1,0,0,0,0,0,2022-03-12 17:36:06+00:00
643,1,0,0,0,0,0,2022-03-12 17:38:51+00:00
642,0,0,1,0,0,0,2022-03-12 17:39:52+00:00
641,1,0,0,0,0,0,2022-03-12 17:41:08+00:00
640,1,0,0,0,0,0,2022-03-12 17:42:16+00:00
639,0,1,0,0,0,0,2022-03-12 17:43:45+00:00
638,0,1,0,0,0,0,2022-03-12 17:48:46+00:00
637,0,0,1,0,0,0,2022-03-12 17:52:34+00:00
636,0,0,0,1,0,0,2022-03-12 17:56:28+00:00
635,0,1,0,0,0,0,2022-03-12 17:56:35+00:00
634,0,1,0,0,0,0,2022-03-12 17:57:14+00:00
633,0,0,0,0,0,1,2022-03-12 17:58:37+00:00
632,0,0,0,1,0,0,2022-03-12 17:59:02+00:00
631,1,0,0,0,0,0,2022-03-12 18:01:26+00:00
630,0,0,0,0,1,0,2022-03-12 18:03:26+00:00
629,1,0,0,0,0,0,2022-03-12 18:04:41+00:00
628,0,1,0,0,0,0,2022-03-12 18:07:10+00:00
627,0,0,1,0,0,0,2022-03-12 18:13:48+00:00
626,0,0,0,0,0,1,2022-03-12 18:20:23+00:00
625,0,0,0,0,0,1,2022-03-12 18:20:30+00:00
624,0,0,0,0,0,1,2022-03-12 18:22:20+00:00
623,0,0,0,0,0,1,2022-03-12 18:22:37+00:00
622,0,0,0,0,1,0,2022-03-12 18:29:40+00:00
621,0,0,1,0,0,0,2022-03-12 18:32:30+00:00
620,0,0,0,1,0,0,2022-03-12 18:37:48+00:00
619,0,1,0,0,0,0,2022-03-12 18:39:47+00:00
618,0,0,1,0,0,0,2022-03-12 18:40:59+00:00
617,0,0,1,0,0,0,2022-03-12 18:43:52+00:00
616,0,0,0,1,0,0,2022-03-12 18:52:41+00:00
615,0,0,0,1,0,0,2022-03-12 19:03:31+00:00
614,0,1,0,0,0,0,2022-03-12 19:07:10+00:00
613,0,0,0,0,0,1,2022-03-12 19:14:34+00:00
612,0,0,1,0,0,0,2022-03-12 19:16:35+00:00
611,1,0,0,0,0,0,2022-03-12 19:17:41+00:00
610,0,0,1,0,0,0,2022-03-12 19:22:01+00:00
609,0,0,0,0,0,1,2022-03-12 19:23:02+00:00
608,0,0,1,0,0,0,2022-03-12 19:26:41+00:00
607,1,0,0,0,0,0,2022-03-12 19:33:02+00:00
606,1,0,0,0,0,0,2022-03-13 09:28:22+00:00
605,0,0,1,0,0,0,2022-03-13 16:51:21+00:00
604,0,0,0,0,1,0,2022-03-13 17:12:58+00:00
603,0,0,1,0,0,0,2022-03-13 20:48:40+00:00
602,1,0,0,0,0,0,2022-03-14 12:51:12+00:00
601,0,0,0,0,1,0,2022-03-14 19:43:24+00:00
600,0,1,0,0,0,0,2022-03-14 19:44:28+00:00
599,0,0,1,0,0,0,2022-03-14 19:46:47+00:00
598,0,1,0,0,0,0,2022-03-14 19:53:59+00:00
597,0,0,0,1,0,0,2022-03-14 20:00:01+00:00
596,0,0,0,0,1,0,2022-03-14 20:18:53+00:00
595,0,0,0,0,1,0,2022-03-14 21:08:46+00:00
594,0,1,0,0,0,0,2022-03-14 21:14:25+00:00
593,0,0,0,0,1,0,2022-03-14 21:16:45+00:00
592,1,0,0,0,0,0,2022-03-14 21:18:47+00:00
591,0,1,0,0,0,0,2022-03-14 21:24:15+00:00
590,0,0,0,0,1,0,2022-03-14 21:27:45+00:00
589,0,1,0,0,0,0,2022-03-14 21:32:46+00:00
588,0,1,0,0,0,0,2022-03-14 21:37:50+00:00
587,0,0,1,0,0,0,2022-03-14 21:39:32+00:00
586,0,1,0,0,0,0,2022-03-14 21:48:30+00:00
585,0,1,0,0,0,0,2022-03-14 21:50:23+00:00
584,0,0,0,0,1,0,2022-03-14 21:54:47+00:00
583,0,0,0,0,0,1,2022-03-14 21:58:31+00:00
582,0,1,0,0,0,0,2022-03-14 22:23:33+00:00
581,0,0,0,0,1,0,2022-03-14 22:27:35+00:00
580,0,1,0,0,0,0,2022-03-14 22:29:03+00:00
579,0,0,0,0,0,1,2022-03-14 22:30:29+00:00
578,0,1,0,0,0,0,2022-03-14 22:31:59+00:00
577,0,0,1,0,0,0,2022-03-14 22:37:45+00:00
576,0,0,0,1,0,0,2022-03-14 22:40:43+00:00
575,0,0,0,0,0,1,2022-03-14 22:58:59+00:00
574,1,0,0,0,0,0,2022-03-15 15:20:11+00:00
573,0,0,0,1,0,0,2022-03-15 15:23:23+00:00
572,0,0,0,0,0,1,2022-03-15 15:25:08+00:00
571,0,0,0,0,0,1,2022-03-15 15:30:05+00:00
570,0,0,1,0,0,0,2022-03-15 15:30:58+00:00
569,0,0,0,0,0,1,2022-03-15 15:33:27+00:00
568,0,0,1,0,0,0,2022-03-15 15:38:55+00:00
567,0,0,0,0,0,1,2022-03-15 15:47:59+00:00
566,0,0,0,1,0,0,2022-03-15 16:01:40+00:00
565,0,1,0,0,0,0,2022-03-16 11:39:15+00:00
564,0,0,0,0,0,1,2022-03-16 11:41:36+00:00
563,0,0,0,0,0,1,2022-03-16 11:42:08+00:00
562,0,1,0,0,0,0,2022-03-16 11:45:03+00:00
561,0,1,0,0,0,0,2022-03-16 11:46:37+00:00
560,1,0,0,0,0,0,2022-03-16 11:48:08+00:00
559,0,0,0,0,1,0,2022-03-16 11:50:00+00:00
558,0,1,0,0,0,0,2022-03-16 11:51:15+00:00
557,0,0,1,0,0,0,2022-03-16 11:52:19+00:00
556,0,1,0,0,0,0,2022-03-16 11:53:48+00:00
555,0,0,1,0,0,0,2022-03-16 11:55:36+00:00
554,0,0,0,0,0,1,2022-03-16 11:56:14+00:00
553,0,1,0,0,0,0,2022-03-16 11:57:36+00:00
552,0,0,0,0,0,1,2022-03-16 11:58:58+00:00
551,0,0,0,0,0,1,2022-03-16 12:00:06+00:00
550,1,0,0,0,0,0,2022-03-16 12:02:51+00:00
549,0,0,1,0,0,0,2022-03-16 12:03:35+00:00
548,0,0,0,1,0,0,2022-03-16 12:06:12+00:00
547,0,0,0,1,0,0,2022-03-16 12:09:25+00:00
546,0,0,0,1,0,0,2022-03-16 12:11:21+00:00
545,0,0,0,0,0,1,2022-03-16 12:13:32+00:00
544,0,0,0,1,0,0,2022-03-16 12:15:25+00:00
543,0,0,0,0,1,0,2022-03-16 12:26:46+00:00
542,0,0,0,1,0,0,2022-03-16 12:40:33+00:00
541,0,0,0,1,0,0,2022-03-16 12:40:44+00:00
540,1,0,0,0,0,0,2022-03-16 15:48:50+00:00
539,0,0,0,0,0,1,2022-03-16 18:06:00+00:00
538,0,0,0,1,0,0,2022-03-17 18:06:48+00:00
537,0,0,0,0,0,1,2022-03-18 12:55:34+00:00
536,1,0,0,0,0,0,2022-03-18 14:38:09+00:00
535,0,0,0,0,0,1,2022-03-18 16:30:41+00:00
534,0,0,0,0,0,1,2022-03-19 13:56:04+00:00
533,0,1,0,0,0,0,2022-03-19 17:40:40+00:00
532,1,0,0,0,0,0,2022-03-20 11:25:47+00:00
531,0,1,0,0,0,0,2022-03-20 11:29:30+00:00
530,0,0,0,0,0,1,2022-03-20 11:30:33+00:00
529,1,0,0,0,0,0,2022-03-20 11:30:59+00:00
528,0,0,0,0,1,0,2022-03-20 11:32:08+00:00
527,0,0,0,0,0,1,2022-03-20 11:39:48+00:00
526,0,1,0,0,0,0,2022-03-20 11:41:18+00:00
525,0,0,0,0,0,1,2022-03-20 11:42:53+00:00
524,0,0,0,0,0,1,2022-03-20 11:43:54+00:00
523,0,0,0,0,0,1,2022-03-20 14:31:46+00:00
522,0,0,0,0,0,1,2022-03-20 14:42:31+00:00
521,1,0,0,0,0,0,2022-03-20 14:47:57+00:00
520,0,1,0,0,0,0,2022-03-20 14:50:44+00:00
519,0,0,0,0,0,1,2022-03-20 14:51:32+00:00
518,0,0,0,1,0,0,2022-03-20 14:52:37+00:00
517,0,0,0,0,0,1,2022-03-20 14:53:13+00:00
516,0,0,0,0,0,1,2022-03-20 14:54:08+00:00
515,0,0,0,1,0,0,2022-03-20 14:55:58+00:00
514,0,0,0,0,0,1,2022-03-20 14:57:02+00:00
513,0,0,0,0,0,1,2022-03-20 14:59:03+00:00
512,0,0,0,0,0,1,2022-03-20 15:00:07+00:00
511,0,0,0,0,0,1,2022-03-20 15:01:10+00:00
510,0,1,0,0,0,0,2022-03-20 15:04:29+00:00
509,0,0,0,0,0,1,2022-03-20 15:05:36+00:00
508,0,1,0,0,0,0,2022-03-20 15:06:10+00:00
507,0,0,0,0,0,1,2022-03-20 15:12:43+00:00
506,0,0,0,0,0,1,2022-03-20 15:13:59+00:00
505,0,1,0,0,0,0,2022-03-20 15:15:21+00:00
504,0,0,0,0,0,1,2022-03-20 15:16:45+00:00
503,0,0,0,0,0,1,2022-03-20 15:16:46+00:00
502,0,1,0,0,0,0,2022-03-20 15:19:22+00:00
501,1,0,0,0,0,0,2022-03-20 15:19:57+00:00
500,1,0,0,0,0,0,2022-03-20 15:20:42+00:00
499,1,0,0,0,0,0,2022-03-20 15:21:58+00:00
498,0,0,0,0,0,1,2022-03-20 15:23:01+00:00
497,0,1,0,0,0,0,2022-03-20 15:25:16+00:00
496,0,0,0,0,0,1,2022-03-20 15:27:25+00:00
495,0,0,0,0,0,1,2022-03-20 15:29:19+00:00
494,1,0,0,0,0,0,2022-03-20 15:33:44+00:00
493,0,0,0,0,0,1,2022-03-20 15:34:00+00:00
492,0,0,0,0,0,1,2022-03-20 15:36:12+00:00
491,1,0,0,0,0,0,2022-03-20 15:37:07+00:00
490,0,0,0,0,0,1,2022-03-20 15:40:35+00:00
489,0,0,0,0,0,1,2022-03-20 15:42:16+00:00
