,ecologie,economie,education,immigration,sante,securite_defense,date
2305,0,0,1,0,0,0,2022-02-23 12:24:02+00:00
2304,1,0,0,0,0,0,2022-02-23 13:28:05+00:00
2303,0,1,0,0,0,0,2022-02-23 13:53:51+00:00
2302,0,0,1,0,0,0,2022-02-23 14:38:28+00:00
2301,0,0,0,0,0,1,2022-02-23 15:16:53+00:00
2300,0,0,1,0,0,0,2022-02-23 16:19:04+00:00
2299,0,0,0,0,0,1,2022-02-23 16:51:11+00:00
2298,0,0,1,0,0,0,2022-02-23 16:58:44+00:00
2297,1,0,0,0,0,0,2022-02-23 17:27:45+00:00
2296,0,1,0,0,0,0,2022-02-23 17:43:32+00:00
2295,0,0,0,0,0,1,2022-02-23 18:14:24+00:00
2294,0,0,0,1,0,0,2022-02-23 19:16:41+00:00
2293,0,0,1,0,0,0,2022-02-23 19:20:02+00:00
2292,1,0,0,0,0,0,2022-02-23 19:37:49+00:00
2291,0,0,0,0,0,1,2022-02-23 19:45:16+00:00
2290,0,1,0,0,0,0,2022-02-23 19:49:29+00:00
2289,0,0,1,0,0,0,2022-02-23 20:24:53+00:00
2288,0,1,0,0,0,0,2022-02-23 21:06:40+00:00
2287,0,1,0,0,0,0,2022-02-23 21:09:33+00:00
2286,0,0,1,0,0,0,2022-02-23 21:13:35+00:00
2285,0,1,0,0,0,0,2022-02-23 21:59:01+00:00
2284,0,0,0,0,0,1,2022-02-23 22:02:40+00:00
2283,0,0,0,0,0,1,2022-02-23 22:06:58+00:00
2282,0,0,1,0,0,0,2022-02-24 02:02:44+00:00
2281,0,0,0,1,0,0,2022-02-24 05:27:49+00:00
2280,0,1,0,0,0,0,2022-02-24 06:03:18+00:00
2279,1,0,0,0,0,0,2022-02-24 06:53:37+00:00
2278,0,0,0,1,0,0,2022-02-24 07:02:52+00:00
2277,0,1,0,0,0,0,2022-02-24 07:07:34+00:00
2276,0,0,0,1,0,0,2022-02-24 07:08:34+00:00
2275,0,1,0,0,0,0,2022-02-24 07:08:35+00:00
2274,0,0,0,1,0,0,2022-02-24 07:08:35+00:00
2273,0,1,0,0,0,0,2022-02-24 07:08:36+00:00
2272,0,0,0,1,0,0,2022-02-24 07:33:56+00:00
2271,0,0,1,0,0,0,2022-02-24 07:41:57+00:00
2270,0,1,0,0,0,0,2022-02-24 07:53:31+00:00
2269,0,0,1,0,0,0,2022-02-24 08:07:54+00:00
2268,0,1,0,0,0,0,2022-02-24 08:09:28+00:00
2267,0,0,0,0,0,1,2022-02-24 08:14:31+00:00
2266,0,0,1,0,0,0,2022-02-24 08:24:00+00:00
2265,0,0,0,0,0,1,2022-02-24 08:26:47+00:00
2264,0,1,0,0,0,0,2022-02-24 08:27:34+00:00
2263,0,0,1,0,0,0,2022-02-24 08:28:33+00:00
2262,0,1,0,0,0,0,2022-02-24 08:36:13+00:00
2261,0,0,0,0,0,1,2022-02-24 10:01:20+00:00
2260,0,0,0,0,0,1,2022-02-24 10:14:37+00:00
2259,0,0,0,0,0,1,2022-02-24 10:19:30+00:00
2258,0,0,0,1,0,0,2022-02-24 10:47:39+00:00
2257,0,1,0,0,0,0,2022-02-24 10:49:34+00:00
2256,0,0,0,0,0,1,2022-02-24 11:14:16+00:00
2255,0,0,0,0,0,1,2022-02-24 11:40:43+00:00
2254,0,0,0,1,0,0,2022-02-24 11:46:41+00:00
2253,0,1,0,0,0,0,2022-02-24 11:48:20+00:00
2252,1,0,0,0,0,0,2022-02-24 12:11:31+00:00
2251,0,1,0,0,0,0,2022-02-24 12:26:53+00:00
2250,0,0,1,0,0,0,2022-02-24 12:30:03+00:00
2249,0,1,0,0,0,0,2022-02-24 12:32:36+00:00
2248,1,0,0,0,0,0,2022-02-24 12:37:15+00:00
2247,0,1,0,0,0,0,2022-02-24 12:42:35+00:00
2246,0,1,0,0,0,0,2022-02-24 13:12:28+00:00
2245,0,1,0,0,0,0,2022-02-24 13:41:38+00:00
2244,0,0,0,1,0,0,2022-02-24 14:38:36+00:00
2243,0,1,0,0,0,0,2022-02-24 15:22:22+00:00
2242,0,1,0,0,0,0,2022-02-24 16:09:09+00:00
2241,0,1,0,0,0,0,2022-02-24 16:11:15+00:00
2240,0,1,0,0,0,0,2022-02-24 16:40:36+00:00
2239,0,1,0,0,0,0,2022-02-24 17:02:27+00:00
2238,0,0,0,1,0,0,2022-02-24 17:23:22+00:00
2237,0,0,0,0,0,1,2022-02-24 17:39:09+00:00
2236,0,1,0,0,0,0,2022-02-24 17:54:25+00:00
2235,0,0,1,0,0,0,2022-02-24 18:18:28+00:00
2234,0,0,0,1,0,0,2022-02-24 18:40:50+00:00
2233,0,1,0,0,0,0,2022-02-24 18:43:18+00:00
2232,0,0,0,0,0,1,2022-02-24 19:06:15+00:00
2231,0,0,0,0,0,1,2022-02-24 19:10:21+00:00
2230,0,1,0,0,0,0,2022-02-24 19:11:40+00:00
2229,0,1,0,0,0,0,2022-02-24 19:12:00+00:00
2228,0,0,0,0,1,0,2022-02-24 19:16:49+00:00
2227,0,1,0,0,0,0,2022-02-24 19:18:27+00:00
2226,0,1,0,0,0,0,2022-02-24 19:18:55+00:00
2225,0,0,0,0,0,1,2022-02-24 19:24:34+00:00
2224,1,0,0,0,0,0,2022-02-24 19:40:06+00:00
2223,0,0,0,1,0,0,2022-02-24 21:08:17+00:00
2222,0,0,0,0,0,1,2022-02-24 21:10:28+00:00
2221,0,1,0,0,0,0,2022-02-24 21:54:33+00:00
2220,0,0,1,0,0,0,2022-02-25 04:08:58+00:00
2219,0,0,0,0,0,1,2022-02-25 04:41:33+00:00
2218,0,1,0,0,0,0,2022-02-25 05:38:01+00:00
2217,0,1,0,0,0,0,2022-02-25 06:01:51+00:00
2216,0,0,0,0,0,1,2022-02-25 06:39:48+00:00
2215,0,0,0,0,0,1,2022-02-25 07:06:04+00:00
2214,0,1,0,0,0,0,2022-02-25 07:41:32+00:00
2213,0,1,0,0,0,0,2022-02-25 07:59:43+00:00
2212,0,0,0,0,1,0,2022-02-25 08:09:01+00:00
2211,0,0,0,0,0,1,2022-02-25 08:57:14+00:00
2210,0,0,0,0,0,1,2022-02-25 09:39:59+00:00
2209,0,0,0,1,0,0,2022-02-25 09:48:57+00:00
2208,0,1,0,0,0,0,2022-02-25 10:02:19+00:00
2207,0,1,0,0,0,0,2022-02-25 10:34:58+00:00
2206,0,0,0,1,0,0,2022-02-25 10:45:44+00:00
2205,0,1,0,0,0,0,2022-02-25 11:00:02+00:00
2204,0,1,0,0,0,0,2022-02-25 11:07:35+00:00
2203,0,1,0,0,0,0,2022-02-25 11:08:58+00:00
2202,1,0,0,0,0,0,2022-02-25 11:14:38+00:00
2201,0,1,0,0,0,0,2022-02-25 11:19:06+00:00
2200,1,0,0,0,0,0,2022-02-25 11:25:25+00:00
2199,0,1,0,0,0,0,2022-02-25 11:49:02+00:00
2198,0,0,0,1,0,0,2022-02-25 11:50:56+00:00
2197,0,0,1,0,0,0,2022-02-25 11:59:24+00:00
2196,0,1,0,0,0,0,2022-02-25 12:00:02+00:00
2195,0,1,0,0,0,0,2022-02-25 12:01:11+00:00
2194,0,1,0,0,0,0,2022-02-25 12:01:49+00:00
2193,0,1,0,0,0,0,2022-02-25 12:11:34+00:00
2192,0,1,0,0,0,0,2022-02-25 12:14:14+00:00
2191,0,1,0,0,0,0,2022-02-25 12:18:49+00:00
2190,0,0,1,0,0,0,2022-02-25 12:26:01+00:00
2189,0,1,0,0,0,0,2022-02-25 12:36:05+00:00
2188,0,0,0,1,0,0,2022-02-25 12:49:31+00:00
2187,0,1,0,0,0,0,2022-02-25 12:54:35+00:00
2186,1,0,0,0,0,0,2022-02-25 12:54:54+00:00
2185,0,1,0,0,0,0,2022-02-25 13:27:06+00:00
2184,0,0,0,0,1,0,2022-02-25 13:59:31+00:00
2183,0,1,0,0,0,0,2022-02-25 14:08:49+00:00
2182,1,0,0,0,0,0,2022-02-25 14:59:24+00:00
2181,0,0,0,0,0,1,2022-02-25 15:05:12+00:00
2180,0,0,0,0,0,1,2022-02-25 15:26:19+00:00
2179,0,1,0,0,0,0,2022-02-25 15:41:26+00:00
2178,0,1,0,0,0,0,2022-02-25 15:56:34+00:00
2177,0,0,0,1,0,0,2022-02-25 15:57:55+00:00
2176,0,1,0,0,0,0,2022-02-25 15:59:21+00:00
2175,0,1,0,0,0,0,2022-02-25 16:16:46+00:00
2174,0,1,0,0,0,0,2022-02-25 16:17:45+00:00
2173,0,1,0,0,0,0,2022-02-25 16:25:19+00:00
2172,0,0,0,0,0,1,2022-02-25 17:25:51+00:00
2171,0,1,0,0,0,0,2022-02-25 17:31:56+00:00
2170,0,0,0,0,0,1,2022-02-25 17:49:55+00:00
2169,0,0,0,0,0,1,2022-02-25 18:05:26+00:00
2168,0,0,0,0,1,0,2022-02-25 18:12:44+00:00
2167,0,1,0,0,0,0,2022-02-25 18:25:20+00:00
2166,0,0,0,0,0,1,2022-02-25 18:49:14+00:00
2165,0,0,1,0,0,0,2022-02-25 19:21:29+00:00
2164,0,0,1,0,0,0,2022-02-25 19:53:20+00:00
2163,0,0,1,0,0,0,2022-02-25 19:53:41+00:00
2162,0,1,0,0,0,0,2022-02-25 20:06:56+00:00
2161,0,0,1,0,0,0,2022-02-25 20:33:21+00:00
2160,1,0,0,0,0,0,2022-02-25 23:13:15+00:00
2159,0,1,0,0,0,0,2022-02-25 23:29:46+00:00
2158,0,0,0,0,0,1,2022-02-26 00:04:01+00:00
2157,0,1,0,0,0,0,2022-02-26 00:14:49+00:00
2156,0,1,0,0,0,0,2022-02-26 07:38:55+00:00
2155,0,0,1,0,0,0,2022-02-26 09:53:13+00:00
2154,0,1,0,0,0,0,2022-02-26 10:41:49+00:00
2153,0,0,0,0,0,1,2022-02-26 11:00:00+00:00
2152,0,1,0,0,0,0,2022-02-26 11:14:24+00:00
2151,0,0,1,0,0,0,2022-02-26 11:32:18+00:00
2150,1,0,0,0,0,0,2022-02-26 12:10:20+00:00
2149,0,1,0,0,0,0,2022-02-26 13:19:18+00:00
2148,0,0,0,0,0,1,2022-02-26 14:07:12+00:00
2147,0,1,0,0,0,0,2022-02-26 14:49:47+00:00
2146,1,0,0,0,0,0,2022-02-26 15:14:19+00:00
2145,0,0,1,0,0,0,2022-02-26 15:29:15+00:00
2144,0,1,0,0,0,0,2022-02-26 16:41:19+00:00
2143,0,1,0,0,0,0,2022-02-26 17:08:21+00:00
2142,0,0,0,1,0,0,2022-02-26 19:39:30+00:00
2141,0,1,0,0,0,0,2022-02-26 22:16:17+00:00
2140,0,0,0,1,0,0,2022-02-26 22:20:33+00:00
2139,0,0,0,0,1,0,2022-02-27 06:21:24+00:00
2138,1,0,0,0,0,0,2022-02-27 08:11:40+00:00
2137,0,1,0,0,0,0,2022-02-27 08:29:10+00:00
2136,0,1,0,0,0,0,2022-02-27 10:10:17+00:00
2135,0,1,0,0,0,0,2022-02-27 11:13:27+00:00
2134,1,0,0,0,0,0,2022-02-27 14:30:51+00:00
2133,1,0,0,0,0,0,2022-02-27 16:17:27+00:00
2132,0,1,0,0,0,0,2022-02-27 17:08:41+00:00
2131,1,0,0,0,0,0,2022-02-27 19:53:16+00:00
2130,1,0,0,0,0,0,2022-02-27 22:23:42+00:00
2129,0,1,0,0,0,0,2022-02-28 08:09:53+00:00
2128,0,1,0,0,0,0,2022-02-28 08:45:17+00:00
2127,0,0,0,0,0,1,2022-02-28 09:00:31+00:00
2126,0,0,0,0,0,1,2022-02-28 09:38:09+00:00
2125,0,0,0,1,0,0,2022-02-28 10:29:33+00:00
2124,1,0,0,0,0,0,2022-02-28 11:00:11+00:00
2123,0,0,0,0,0,1,2022-02-28 11:20:00+00:00
2122,1,0,0,0,0,0,2022-02-28 11:23:38+00:00
2121,0,1,0,0,0,0,2022-02-28 12:17:52+00:00
2120,0,0,1,0,0,0,2022-02-28 12:52:22+00:00
2119,0,1,0,0,0,0,2022-02-28 14:28:51+00:00
2118,0,1,0,0,0,0,2022-02-28 14:44:43+00:00
2117,0,1,0,0,0,0,2022-02-28 14:50:44+00:00
2116,0,0,0,0,0,1,2022-02-28 16:40:56+00:00
2115,0,0,0,0,0,1,2022-02-28 18:34:53+00:00
2114,0,0,0,1,0,0,2022-02-28 18:59:23+00:00
2113,0,0,1,0,0,0,2022-02-28 19:55:23+00:00
2112,0,1,0,0,0,0,2022-02-28 21:28:29+00:00
2111,0,1,0,0,0,0,2022-03-01 00:04:01+00:00
2110,0,0,0,0,0,1,2022-03-01 02:06:58+00:00
2109,0,0,0,0,0,1,2022-03-01 07:32:25+00:00
2108,0,0,0,1,0,0,2022-03-01 08:06:09+00:00
2107,0,1,0,0,0,0,2022-03-01 09:18:12+00:00
2106,0,0,0,0,0,1,2022-03-01 09:19:58+00:00
2105,0,1,0,0,0,0,2022-03-01 09:25:03+00:00
2104,0,1,0,0,0,0,2022-03-01 09:35:37+00:00
2103,0,0,0,0,0,1,2022-03-01 11:48:22+00:00
2102,0,0,1,0,0,0,2022-03-01 15:46:05+00:00
2101,0,0,0,0,0,1,2022-03-01 15:46:38+00:00
2100,1,0,0,0,0,0,2022-03-01 15:53:22+00:00
2099,0,1,0,0,0,0,2022-03-01 15:57:57+00:00
2098,0,0,1,0,0,0,2022-03-01 16:00:08+00:00
2097,0,0,0,0,0,1,2022-03-01 16:14:40+00:00
2096,0,0,1,0,0,0,2022-03-01 16:26:19+00:00
2095,1,0,0,0,0,0,2022-03-01 16:27:08+00:00
2094,0,1,0,0,0,0,2022-03-01 16:31:25+00:00
2093,0,1,0,0,0,0,2022-03-01 17:44:09+00:00
2092,0,0,1,0,0,0,2022-03-01 17:51:57+00:00
2091,0,0,0,1,0,0,2022-03-01 18:37:30+00:00
2090,0,0,0,0,0,1,2022-03-01 18:52:57+00:00
2089,0,1,0,0,0,0,2022-03-01 19:18:00+00:00
2088,1,0,0,0,0,0,2022-03-01 19:19:48+00:00
2087,1,0,0,0,0,0,2022-03-01 19:22:45+00:00
2086,1,0,0,0,0,0,2022-03-01 19:27:33+00:00
2085,0,1,0,0,0,0,2022-03-01 19:28:48+00:00
2084,0,0,0,1,0,0,2022-03-01 19:30:58+00:00
2083,0,0,0,0,0,1,2022-03-01 19:41:50+00:00
2082,0,1,0,0,0,0,2022-03-01 19:42:47+00:00
2081,0,1,0,0,0,0,2022-03-01 19:44:40+00:00
2080,0,1,0,0,0,0,2022-03-01 19:45:36+00:00
2079,0,1,0,0,0,0,2022-03-01 19:46:18+00:00
2078,0,0,0,0,0,1,2022-03-01 19:51:53+00:00
2077,0,1,0,0,0,0,2022-03-01 19:57:50+00:00
2076,0,0,0,1,0,0,2022-03-01 20:19:34+00:00
2075,0,0,1,0,0,0,2022-03-01 20:26:31+00:00
2074,0,0,1,0,0,0,2022-03-01 21:35:38+00:00
2073,0,0,0,1,0,0,2022-03-01 22:08:29+00:00
2072,0,1,0,0,0,0,2022-03-02 00:49:22+00:00
2071,0,0,1,0,0,0,2022-03-02 06:41:03+00:00
2070,0,1,0,0,0,0,2022-03-02 07:30:55+00:00
2069,0,1,0,0,0,0,2022-03-02 08:23:54+00:00
2068,0,0,0,1,0,0,2022-03-02 09:03:48+00:00
2067,0,0,0,1,0,0,2022-03-02 09:18:26+00:00
2066,0,0,0,1,0,0,2022-03-02 10:07:30+00:00
2065,1,0,0,0,0,0,2022-03-02 10:13:10+00:00
2064,0,1,0,0,0,0,2022-03-02 10:19:26+00:00
2063,0,1,0,0,0,0,2022-03-02 10:24:30+00:00
2062,0,0,0,0,0,1,2022-03-02 11:20:46+00:00
2061,0,1,0,0,0,0,2022-03-02 11:36:46+00:00
2060,0,1,0,0,0,0,2022-03-02 11:38:44+00:00
2059,0,1,0,0,0,0,2022-03-02 12:00:00+00:00
2058,0,1,0,0,0,0,2022-03-02 13:18:23+00:00
2057,0,0,0,0,0,1,2022-03-02 13:26:17+00:00
2056,0,0,0,0,0,1,2022-03-02 13:28:47+00:00
2055,0,0,0,1,0,0,2022-03-02 13:48:32+00:00
2054,0,0,0,1,0,0,2022-03-02 14:46:38+00:00
2053,0,1,0,0,0,0,2022-03-02 15:01:41+00:00
2052,0,0,0,0,0,1,2022-03-02 15:06:52+00:00
2051,0,1,0,0,0,0,2022-03-02 16:45:14+00:00
2050,0,1,0,0,0,0,2022-03-02 17:23:09+00:00
2049,0,0,0,1,0,0,2022-03-02 17:40:19+00:00
2048,0,1,0,0,0,0,2022-03-02 17:55:22+00:00
2047,0,0,0,0,0,1,2022-03-02 18:28:39+00:00
2046,0,1,0,0,0,0,2022-03-02 21:18:28+00:00
2045,0,1,0,0,0,0,2022-03-02 22:48:45+00:00
2044,0,0,0,0,0,1,2022-03-02 23:35:58+00:00
2043,1,0,0,0,0,0,2022-03-03 07:28:29+00:00
2042,0,0,0,0,0,1,2022-03-03 07:30:25+00:00
2041,0,1,0,0,0,0,2022-03-03 07:30:57+00:00
2040,0,1,0,0,0,0,2022-03-03 08:00:04+00:00
2039,0,0,0,1,0,0,2022-03-03 08:10:52+00:00
2038,0,0,0,0,0,1,2022-03-03 10:28:47+00:00
2037,0,0,0,0,0,1,2022-03-03 10:35:13+00:00
2036,0,1,0,0,0,0,2022-03-03 11:36:52+00:00
2035,0,0,1,0,0,0,2022-03-03 12:16:49+00:00
2034,0,1,0,0,0,0,2022-03-03 12:43:27+00:00
2033,0,1,0,0,0,0,2022-03-03 12:52:27+00:00
2032,0,0,0,0,1,0,2022-03-03 16:21:40+00:00
2031,1,0,0,0,0,0,2022-03-03 17:27:16+00:00
2030,0,1,0,0,0,0,2022-03-03 17:28:54+00:00
2029,0,0,0,1,0,0,2022-03-03 17:56:02+00:00
2028,0,0,0,1,0,0,2022-03-03 20:02:39+00:00
2027,0,1,0,0,0,0,2022-03-03 20:33:41+00:00
2026,0,0,0,0,1,0,2022-03-03 20:33:57+00:00
2025,0,0,0,0,0,1,2022-03-03 21:20:12+00:00
2024,0,1,0,0,0,0,2022-03-03 21:23:33+00:00
2023,0,0,0,0,0,1,2022-03-03 21:39:19+00:00
2022,0,0,0,0,0,1,2022-03-04 05:11:13+00:00
2021,0,1,0,0,0,0,2022-03-04 05:36:09+00:00
2020,0,1,0,0,0,0,2022-03-04 06:26:51+00:00
2019,1,0,0,0,0,0,2022-03-04 06:34:34+00:00
2018,0,0,0,0,0,1,2022-03-04 07:06:02+00:00
2017,1,0,0,0,0,0,2022-03-04 08:46:59+00:00
2016,0,1,0,0,0,0,2022-03-04 09:05:20+00:00
2015,0,0,0,0,0,1,2022-03-04 09:07:46+00:00
2014,0,0,0,1,0,0,2022-03-04 09:18:41+00:00
2013,0,1,0,0,0,0,2022-03-04 10:22:21+00:00
2012,0,1,0,0,0,0,2022-03-04 10:42:30+00:00
2011,0,0,0,0,0,1,2022-03-04 10:58:29+00:00
2010,1,0,0,0,0,0,2022-03-04 11:33:03+00:00
2009,1,0,0,0,0,0,2022-03-04 12:00:00+00:00
2008,0,0,0,0,0,1,2022-03-04 12:59:06+00:00
2007,0,1,0,0,0,0,2022-03-04 13:13:19+00:00
2006,0,1,0,0,0,0,2022-03-04 14:11:55+00:00
2005,0,1,0,0,0,0,2022-03-04 14:18:19+00:00
2004,0,1,0,0,0,0,2022-03-04 18:05:03+00:00
2003,0,0,1,0,0,0,2022-03-04 21:04:38+00:00
2002,1,0,0,0,0,0,2022-03-04 21:29:21+00:00
2001,0,1,0,0,0,0,2022-03-04 22:29:16+00:00
2000,0,1,0,0,0,0,2022-03-04 22:49:15+00:00
1999,0,1,0,0,0,0,2022-03-05 03:41:38+00:00
1998,0,0,0,0,0,1,2022-03-05 03:42:20+00:00
1997,1,0,0,0,0,0,2022-03-05 05:24:01+00:00
1996,1,0,0,0,0,0,2022-03-05 08:16:18+00:00
1995,0,1,0,0,0,0,2022-03-05 08:23:15+00:00
1994,0,0,0,1,0,0,2022-03-05 08:28:53+00:00
1993,0,0,0,1,0,0,2022-03-05 09:00:12+00:00
1992,0,1,0,0,0,0,2022-03-05 09:11:46+00:00
1991,0,1,0,0,0,0,2022-03-05 11:04:14+00:00
1990,0,0,1,0,0,0,2022-03-05 11:37:26+00:00
1989,0,0,0,0,0,1,2022-03-05 12:28:12+00:00
1988,1,0,0,0,0,0,2022-03-05 13:19:46+00:00
1987,0,1,0,0,0,0,2022-03-05 13:31:07+00:00
1986,1,0,0,0,0,0,2022-03-05 15:09:48+00:00
1985,0,0,1,0,0,0,2022-03-05 15:19:07+00:00
1984,0,0,0,0,0,1,2022-03-05 16:22:41+00:00
1983,1,0,0,0,0,0,2022-03-05 16:37:58+00:00
1982,0,0,1,0,0,0,2022-03-05 16:48:06+00:00
1981,0,0,0,0,0,1,2022-03-05 17:22:30+00:00
1980,0,0,1,0,0,0,2022-03-05 17:36:47+00:00
1979,0,0,1,0,0,0,2022-03-05 17:58:34+00:00
1978,0,1,0,0,0,0,2022-03-05 18:13:28+00:00
1977,0,1,0,0,0,0,2022-03-05 18:15:11+00:00
1976,0,1,0,0,0,0,2022-03-05 18:31:26+00:00
1975,0,0,0,0,0,1,2022-03-05 18:41:54+00:00
1974,0,1,0,0,0,0,2022-03-05 18:49:41+00:00
1973,0,1,0,0,0,0,2022-03-05 18:56:42+00:00
1972,0,0,1,0,0,0,2022-03-05 18:57:41+00:00
1971,0,0,0,0,1,0,2022-03-05 18:58:52+00:00
1970,0,0,1,0,0,0,2022-03-05 18:59:45+00:00
1969,0,0,1,0,0,0,2022-03-05 19:03:00+00:00
1968,1,0,0,0,0,0,2022-03-05 19:09:12+00:00
1967,0,1,0,0,0,0,2022-03-05 19:12:32+00:00
1966,0,1,0,0,0,0,2022-03-05 19:14:28+00:00
1965,0,0,1,0,0,0,2022-03-05 19:17:41+00:00
1964,0,1,0,0,0,0,2022-03-05 19:20:29+00:00
1963,0,1,0,0,0,0,2022-03-05 19:22:37+00:00
1962,0,0,0,0,0,1,2022-03-05 19:23:44+00:00
1961,0,0,0,0,0,1,2022-03-05 19:25:17+00:00
1960,0,1,0,0,0,0,2022-03-05 20:18:21+00:00
1959,0,1,0,0,0,0,2022-03-05 20:20:58+00:00
1958,0,1,0,0,0,0,2022-03-05 20:41:09+00:00
1957,0,0,0,1,0,0,2022-03-05 20:44:36+00:00
1956,0,1,0,0,0,0,2022-03-05 21:04:28+00:00
1955,0,1,0,0,0,0,2022-03-06 01:01:44+00:00
1954,0,1,0,0,0,0,2022-03-06 05:52:43+00:00
1953,0,1,0,0,0,0,2022-03-06 05:58:33+00:00
1952,0,1,0,0,0,0,2022-03-06 06:53:45+00:00
1951,1,0,0,0,0,0,2022-03-06 07:09:56+00:00
1950,1,0,0,0,0,0,2022-03-06 07:11:00+00:00
1949,0,1,0,0,0,0,2022-03-06 07:58:45+00:00
1948,0,0,0,0,1,0,2022-03-06 08:10:42+00:00
1947,1,0,0,0,0,0,2022-03-06 08:39:26+00:00
1946,0,1,0,0,0,0,2022-03-06 09:15:52+00:00
1945,0,0,0,0,0,1,2022-03-06 09:36:46+00:00
1944,0,1,0,0,0,0,2022-03-06 10:21:25+00:00
1943,0,1,0,0,0,0,2022-03-06 10:28:27+00:00
1942,0,0,0,0,0,1,2022-03-06 10:59:14+00:00
1941,0,0,1,0,0,0,2022-03-06 11:14:19+00:00
1940,0,0,1,0,0,0,2022-03-06 11:20:34+00:00
1939,0,0,1,0,0,0,2022-03-06 11:39:13+00:00
1938,0,1,0,0,0,0,2022-03-06 11:43:29+00:00
1937,0,1,0,0,0,0,2022-03-06 11:47:17+00:00
1936,0,1,0,0,0,0,2022-03-06 11:54:59+00:00
1935,0,0,0,1,0,0,2022-03-06 11:58:57+00:00
1934,0,0,0,0,0,1,2022-03-06 12:02:12+00:00
1933,0,1,0,0,0,0,2022-03-06 12:06:55+00:00
1932,0,1,0,0,0,0,2022-03-06 12:11:36+00:00
1931,0,1,0,0,0,0,2022-03-06 12:29:10+00:00
1930,0,0,0,1,0,0,2022-03-06 13:00:59+00:00
1929,0,0,0,0,0,1,2022-03-06 13:01:43+00:00
1928,0,0,0,0,0,1,2022-03-06 13:07:48+00:00
1927,0,0,1,0,0,0,2022-03-06 13:15:20+00:00
1926,0,1,0,0,0,0,2022-03-06 15:35:39+00:00
1925,0,0,0,0,0,1,2022-03-06 15:54:55+00:00
1924,1,0,0,0,0,0,2022-03-06 15:55:59+00:00
1923,0,0,0,0,0,1,2022-03-06 16:17:38+00:00
1922,0,1,0,0,0,0,2022-03-06 16:50:09+00:00
1921,1,0,0,0,0,0,2022-03-06 16:53:49+00:00
1920,0,0,1,0,0,0,2022-03-06 17:19:29+00:00
1919,0,1,0,0,0,0,2022-03-06 17:35:46+00:00
1918,0,0,1,0,0,0,2022-03-06 18:00:43+00:00
1917,0,1,0,0,0,0,2022-03-06 18:12:30+00:00
1916,0,0,0,0,1,0,2022-03-06 18:27:09+00:00
1915,0,1,0,0,0,0,2022-03-06 19:27:10+00:00
1914,0,1,0,0,0,0,2022-03-06 22:40:40+00:00
1913,0,1,0,0,0,0,2022-03-06 23:03:28+00:00
1912,0,1,0,0,0,0,2022-03-07 06:40:12+00:00
1911,0,0,0,0,0,1,2022-03-07 06:41:35+00:00
1910,0,0,1,0,0,0,2022-03-07 06:53:38+00:00
1909,0,1,0,0,0,0,2022-03-07 07:50:58+00:00
1908,0,1,0,0,0,0,2022-03-07 09:34:44+00:00
1907,0,1,0,0,0,0,2022-03-07 09:54:58+00:00
1906,0,0,0,0,0,1,2022-03-07 10:40:35+00:00
1905,0,1,0,0,0,0,2022-03-07 10:55:38+00:00
1904,0,1,0,0,0,0,2022-03-07 11:16:25+00:00
1903,0,0,0,0,0,1,2022-03-07 11:26:00+00:00
1902,0,0,0,0,0,1,2022-03-07 13:20:10+00:00
1901,0,0,1,0,0,0,2022-03-07 13:57:20+00:00
1900,0,0,0,0,0,1,2022-03-07 15:08:17+00:00
1899,0,0,1,0,0,0,2022-03-07 15:11:37+00:00
1898,0,0,1,0,0,0,2022-03-07 16:06:33+00:00
1897,0,1,0,0,0,0,2022-03-07 17:21:50+00:00
1896,0,1,0,0,0,0,2022-03-07 18:22:30+00:00
1895,0,1,0,0,0,0,2022-03-07 19:40:30+00:00
1894,0,0,1,0,0,0,2022-03-07 20:17:53+00:00
1893,0,1,0,0,0,0,2022-03-07 20:32:46+00:00
1892,0,1,0,0,0,0,2022-03-07 20:38:07+00:00
1891,0,0,0,0,0,1,2022-03-07 21:06:21+00:00
1890,0,0,0,0,0,1,2022-03-07 21:11:42+00:00
1889,0,1,0,0,0,0,2022-03-07 21:15:13+00:00
1888,0,0,0,0,0,1,2022-03-07 22:13:31+00:00
1887,0,0,0,0,1,0,2022-03-07 22:15:04+00:00
1886,0,1,0,0,0,0,2022-03-07 22:15:56+00:00
1885,0,1,0,0,0,0,2022-03-07 22:17:22+00:00
1884,0,1,0,0,0,0,2022-03-07 22:19:20+00:00
1883,0,0,0,0,0,1,2022-03-07 22:21:55+00:00
1882,0,0,0,0,0,1,2022-03-07 22:23:12+00:00
1881,0,0,0,0,0,1,2022-03-07 22:24:55+00:00
1880,0,1,0,0,0,0,2022-03-07 22:26:39+00:00
1879,0,1,0,0,0,0,2022-03-07 22:27:15+00:00
1878,0,1,0,0,0,0,2022-03-07 22:32:38+00:00
1877,0,0,0,1,0,0,2022-03-07 22:33:52+00:00
1876,0,0,0,0,0,1,2022-03-08 04:28:10+00:00
1875,0,1,0,0,0,0,2022-03-08 07:31:32+00:00
1874,0,0,0,0,1,0,2022-03-08 07:38:14+00:00
1873,0,0,0,0,0,1,2022-03-08 08:11:37+00:00
1872,0,0,0,0,0,1,2022-03-08 08:49:35+00:00
1871,0,0,0,0,0,1,2022-03-08 09:25:22+00:00
1870,0,1,0,0,0,0,2022-03-08 09:43:27+00:00
